word,type,lang,count
Javed Beigh,PERSON,en,1
Valley https://t.co/xyf4lPCPok,PERSON,en,1
#Baramulla #Police #DRUGS #,MONEY,en,1
16 kg,QUANTITY,en,1
@AdityaRajKaul @ChTazeemGujjar3,PERSON,en,1
Drug Awareness Campaign,ORG,en,1
DLSA,PERSON,en,2
Fozia Paul,PERSON,en,1
Twenty kilogram,QUANTITY,en,1
the Punjab Police,ORG,en,1
595 kg,QUANTITY,en,1
DrugFree_NewIndia,MONEY,en,2
Poshkreedi Sirigufwara,GPE,en,1
#drugFreekashmir #,MONEY,en,1
Taad,PERSON,en,1
DrugfreeKashmir,PERSON,en,2
Massive Bung,ORG,en,1
Bung,PERSON,en,1
Jamia Masjid Rangtang,ORG,en,1
Kawdara,GPE,en,1
https://t.co/tHY8tkaNSt,ORG,en,1
#Samba District,FAC,en,1
#Drugs &,MONEY,en,1
the Border Suspected,FAC,en,1
https://t.co/bxwQdQZzag,GPE,en,1
https://t.co/meCIVlKMDo,PERSON,en,1
1.64,CARDINAL,en,1
https://t.co/O5qmaXvCXW,PERSON,en,1
400 grams,QUANTITY,en,1
RJAnusha,ORG,en,1
https://t.co/mYPEPKcGz4,PERSON,en,1
#Drugs #,MONEY,en,1
Putushay,GPE,en,1
Bandipora #Drugs,ORG,en,1
Rs 29.5,PRODUCT,en,1
"the house of a drug
",ORG,en,1
Sarya Bhawani,LOC,en,1
Nowshehra,GPE,en,1
@UNODC,ORG,en,1
#drugFreelife,MONEY,en,2
Jummah_Mubarak  ,PERSON,en,1
ThursdayMorning,PERSON,en,1
https://t.co/boIZQfxJue,DATE,en,1
the Jurisdiction of Police Station Kulgam &,ORG,en,1
#DrugFreekashmir #Kashmir #WorldPeaceDay,MONEY,en,1
Zainapora,PERSON,en,1
#Saynotodrugs #,MONEY,en,1
177 kilograms,QUANTITY,en,1
DrugFreeindia,ORG,en,2
"Kashmir,2",PRODUCT,en,1
Mahyan Tangmarg,NORP,en,1
society &amp;prevent,ORG,en,1
about #drug,MONEY,en,1
#DrugFree_NewIndia https://t.co/VhDQsFNTWM,MONEY,en,1
#Drugfreeworld https://t.co/pBWOzSnjcL,MONEY,en,1
#DrugFreeWorld https://t.co/SYsIOEVUun,QUANTITY,en,1
DrugsChallenge,ORG,en,1
Bazipora Ajas Sumbal,FAC,en,1
#DrugFreeKashmir #kashmir #,MONEY,en,1
RT @GreaterKashmir: #Minorgangraped,ORG,en,1
https://t.co/05CSy2xuig,PERSON,en,1
https://t.co/yuk7m93wB6,CARDINAL,en,1
https://t.co/r9bmMUxt,ORG,en,1
#Fire,MISC,ca,1
#Kashmir’s,MISC,ca,1
"Ganderbal

https://t.co/Z2297yfhLy",PER,ca,1
RT @FreePressK,ORG,en,2
RT @GreaterKashmir: A ‘free’ #Geelani,ORG,en,1
https://t.co/WqzRj11zjs https://t.co/1d68uCh8UW,PERSON,en,1
https://t.co/ZEuOX2OSkh,PERSON,en,1
OP-Ed,PERSON,en,1
Confronting #Islamophobia        ,ORG,en,1
RT @shahriyarsyed1:,ORG,en,3
Niece,GPE,en,1
Sarjeel Ahmad,PERSON,en,1
Khudw,GPE,en,1
IdreesWani,ORG,en,1
KATHUA,PERSON,en,1
RT @MirwaizKashmir,PERSON,en,2
#JusticeForAsifa                                         ,MONEY,en,1
second week of January,DATE,en,1
Chronic Liver Ailment,PERSON,en,1
Sole Bread Earner,PERSON,en,1
Faizan Scores,PRODUCT,en,1
84 per cent,MONEY,en,1
2nd week of Jan:,DATE,en,1
JKBOSE Notification,ORG,en,1
"Read Details Here

👉 https://t.co/fAEvk55X0b",WORK_OF_ART,en,1
9-month,DATE,en,1
62.94% to 75.44%,PERCENT,en,1
55472,DATE,en,1
41846,DATE,en,1
Camp at Chattergul,FAC,en,1
JKSRTC Department,ORG,en,1
Ajmeer Shareef,PERSON,en,1
"9797034865, 9596323393",DATE,en,1
SRTC Department,ORG,en,1
DDC Kup,ORG,en,2
Reviews,PERSON,en,2
December 29,DATE,en,1
Secondary School Kulgam,ORG,en,1
Science Congress,ORG,en,1
The Results of Secondary School Examination,GPE,en,1
1st/2nd week of January 2019,DATE,en,1
Before 14th January 2019,DATE,en,1
MBA Pass,WORK_OF_ART,en,1
Son of Famous Slain Militant,PERSON,en,1
BSF Jammu Frontier,ORG,en,1
Kulum Village,GPE,en,1
Salman Bukhari,PERSON,en,1
https://t.co/GIiNX0eXAE,GPE,en,1
Sajad Rasool,PERSON,en,1
Program Empowering Journalists,ORG,en,1
Digital Field,FAC,en,1
https://t.co/cvdrGYgoR5,ORG,en,1
#Sports,WORK_OF_ART,en,1
#Academy of Unified Martial Arts,MONEY,en,1
four-day,DATE,en,3
Rs 1.24 Crore,ORG,en,1
Ghani Memorial Stadium,ORG,en,1
Shehre-e-Khas,GPE,en,1
#Hajj #,MONEY,en,4
#Srinagar #International #Airport,ORG,en,1
Hajj2019,GPE,en,1
The #Students,ORG,en,1
Chantan Gulabpura,PERSON,en,1
Haiderbeig,GPE,en,1
Kupwada,ORG,en,1
Indra Nagar &,ORG,en,1
Osmanabad,PERSON,en,2
Indra Nagar,PERSON,en,1
Pampore Bus Stand &,ORG,en,1
Hazuribagh,PERSON,en,1
Scorpio,PRODUCT,en,1
3039,CARDINAL,en,1
Kehnusa Bandipora,FAC,en,1
"Gulmarg, Pahalgam",ORG,en,1
Tangmarg Baramulla &,ORG,en,1
Srinagar-Jammu National,ORG,en,1
some more days,DATE,en,1
RINAGAR NATIONAL HIGHWAY CLOSED FOR TRAFFIC NEAR JAWAHAR,ORG,en,1
6 INCH,QUANTITY,en,2
RECORDED NEAR,ORG,en,2
SGR NATIONAL HIGHWAY CLOSED FOR TRAFFIC NEAR JAWAHAR,ORG,en,1
4:30 am,TIME,en,1
782 Head Constables,QUANTITY,en,1
JK Police Public School Srinagar,ORG,en,1
92.8%,PERCENT,en,1
Kashmir Harvard,ORG,en,1
Umrah Package,WORK_OF_ART,en,1
JKBOSE 12th Result 2018,ORG,en,1
Farooq Ahmad,PERSON,en,1
Mobile Internet Services Restored,ORG,en,1
Pulwama District.|#JK,EVENT,en,1
Evening,TIME,en,2
Inspectors,ORG,en,2
Sub-Inspectors,ORG,en,2
Gulshan Pora,PERSON,en,1
Kashmiri Female Singer,ORG,en,1
Reshi Sakeena Broke,PERSON,en,1
Reshi Sakeena Female,PERSON,en,1
Kashmiri Songs,ORG,en,1
1.2 Million,CARDINAL,en,1
only 6 days,DATE,en,1
Zangali,GPE,en,1
11.01.2019,TIME,en,1
"January 12, 2019",DATE,en,1
JKBOSE 11th Result 2018,ORG,en,1
Kashmir Division Likely,ORG,en,1
11-13 Jan,DATE,en,1
Sonam Lotus,ORG,en,1
Tuesday-Wednesday,DATE,en,1
about one dozen,CARDINAL,en,1
Janwari,ORG,en,1
Indian Administrative Service,ORG,en,1
minus 10 degrees Celsius,QUANTITY,en,1
Rs 2 Crore,PRODUCT,en,1
2019-20 &,DATE,en,1
5 years of age,DATE,en,1
Pattan Accident,PERSON,en,1
ITI,ORG,en,1
Manzoor Ah,PERSON,en,2
Habibullah,PERSON,en,2
Pattan Accident,LOC,en,1
18th January,DATE,en,2
Kashmi,ORG,en,1
Indian Meteorological Department,ORG,en,1
Train Service,ORG,en,2
BAHL,ORG,en,1
13/1/2019,DATE,en,1
B.A/B.Sc/B.Com/ BBA/BCA/B.A.Eng,ORG,en,1
Result of BE 8th Semester,ORG,en,1
JANUARY/FEB 2019,DATE,en,1
JK Bank Financial Services Short,ORG,en,1
Various Posts,PERSON,en,1
SSA,ORG,en,1
the Directorate of School Education,ORG,en,1
The Met Department,ORG,en,1
at least five days,DATE,en,2
Rauf Tramboo,PERSON,en,1
Kashmir Mountain Bike Association,ORG,en,1
2154,CARDINAL,en,1
Snowfall Expected On,WORK_OF_ART,en,1
"18th(Night),19th,20Th,21th,22th,23th(Afternoon",DATE,en,1
Kashmir Policemen,GPE,en,1
Forty three,DATE,en,1
President’s Police Medal for Distinguished Service,ORG,en,1
Meritorious Service,ORG,en,1
"Jañ 16,2002",DATE,en,1
7 days later,DATE,en,2
six-day-long,DATE,en,1
National Wushu Championship,EVENT,en,1
RD,ORG,en,3
https://t.co/m0ToZtQJDw,GPE,en,1
# Combined Competitive Examination,ORG,en,1
CCE,ORG,en,1
"March 28, 2019",DATE,en,1
New Medical Colleges,ORG,en,1
RIP,MISC,es,2
HERO#,MISC,es,2
Qazi Abad Forest,ORG,en,1
#North #Kashmir #,MONEY,en,1
RT @GreaterKashmir: Soldier,ORG,en,1
Saddam Paddar,PERSON,en,1
KASHMIR University,ORG,en,1
Hizbul Mujahedeen's,PERSON,en,1
The Sister of murdered 8th,WORK_OF_ART,en,1
#Turkwangam #,MONEY,en,1
Lost Two,PERSON,en,1
the Srinagar-Jammu,FAC,en,7
fourth consecutive day,DATE,en,1
RT @Ieshan_W,ORG,en,1
RT @YassarYousuf:,ORG,en,1
a second consecutive day,DATE,en,1
February 5 to 8,DATE,en,1
JN Indoor Stadium,ORG,en,1
RT @GreaterKashmir: Train services,ORG,en,1
third consecutive day,DATE,en,1
https://t.co/c2bdDbQUWN,GPE,en,1
Baramulla News,ORG,en,1
#women &amp,ORG,en,1
#salamwalekum #friends &,MONEY,en,1
Aslamualakum,PERSON,en,1
Kukpwara,PERSON,en,1
#Aslamualakum#everyone,MONEY,en,1
gurez news,PERSON,en,1
#Aslamualakum#Dearfriends #,MONEY,en,1
Goodmorning#everybody https://t.co/05bognpmU9,PERSON,en,1
26-02-2019,DATE,en,1
26/02/2019,DATE,en,1
Grade-II,PRODUCT,en,2
#patientengagement #,MONEY,en,1
#Goodmorning friends,MONEY,en,1
"the Department of Disaster Management, Relief, Rehabilitation &",ORG,en,1
Reconstruction,ORG,en,1
’s Package,PERSON,en,1
the J&amp;K Services Selection Board,ORG,en,1
662,CARDINAL,en,1
60 Lakh,QUANTITY,en,1
# Islamic,ORG,en,1
Jammu-Srinagar Highway,ORG,en,3
For Day 3,DATE,en,1
Major Landslide  &amp,ORG,en,1
Around 8 inches,QUANTITY,en,1
#Degree College,MONEY,en,2
Homshalibug,PERSON,en,1
#Goodmorning #,MONEY,en,3
Rs 1241.65,PRODUCT,en,1
#Governor’s Administration,MONEY,en,1
#Public #Works Department,MONEY,en,1
Khursheed Ahmad Shah,PERSON,en,1
Dr G N,PERSON,en,1
two #Government,MONEY,en,1
Viz GDC Thindim Kreeri,PERSON,en,1
GDC Dangiwacha,PERSON,en,1
Rs 43,PRODUCT,en,1
about #sadatamin https://t.co/tl7pCyIAFC,MONEY,en,1
schools &amp,ORG,en,2
March 10,DATE,en,2
Shou,PERSON,en,1
"July 13,1931",DATE,en,1
SHOPIYAN,ORG,en,1
RT @AbrarGulshan:,ORG,en,1
BurhanDay,MONEY,en,1
Freekashmir,PERSON,en,1
freedom movem,PERSON,en,1
RT @MirwaizKashmir: Restrictions,ORG,en,1
Downtown Srinagar,GPE,en,1
Yasin,PERSON,en,2
HERO #,MISC,es,1
UL,ORG,es,1
FIRDOS,MISC,es,1
ATA FARMAYE#,MISC,es,1
Eighteen,CARDINAL,en,1
Khursheed Ahmad Ganai,PERSON,en,2
Abdul Majeed Bhat,PERSON,en,2
Udhipora Langate,FAC,en,1
Friends,NORP,nl,1
#Like,ORG,nl,1
11 March  2019,DATE,en,1
Mubassir,PERSON,en,1
#WingCommander #,MONEY,en,1
District Development #,ORG,en,1
Kupwara Anshul,PERSON,en,1
1361,DATE,en,1
SSE,ORG,en,1
Grade II,PRODUCT,en,1
#State Administratie Council,ORG,en,1
#Pulse Polio Immunisation Day,ORG,en,1
0 - 5 years of age,DATE,en,1
Dr #,ORG,en,1
#mushtaq,MONEY,en,1
https://t.co/VEz8bc1pcC,GPE,en,1
#trouble,MONEY,en,1
#Consumer Affairs,MONEY,en,1
#Public Distribution,ORG,en,1
Peerzada Zahoor Ahmad,PERSON,en,1
LPG,PERSON,en,1
#bright #,MONEY,en,1
https://t.co/Cz1Er7VN8G,PERSON,en,1
#shah,PERCENT,en,1
mushtaq https://t.co/dJAdB6nmVs,PERSON,en,1
https://t.co/salkihQQdF,PERSON,en,1
https://t.co/bY0fBC5tzf,PRODUCT,en,1
Sher-e-Kashmir Institute,PERSON,en,1
Medical Council,ORG,en,1
laa#yasedo#awna#ana,GPE,en,1
#kashmir https://t.co/grpimeSOri,MONEY,en,1
Green Srinagar,PERSON,en,1
innocentperson,PERSON,en,1
Jammu-Srinagar National,ORG,en,1
Gulzarpora,GPE,en,1
Beighpora,GPE,en,1
GH Ahmad Dar,PERSON,en,1
March morning,TIME,en,1
Wednesday 20th march,DATE,en,1
https://t.co/l15qV08eHC,PRODUCT,en,1
Central Sericulture Research,ORG,en,1
Cental Silk,ORG,en,1
Mulberry Nusury,ORG,en,1
Irfan Ramzan Sheikh,PERSON,en,1
G Mobile Internet Services,ORG,en,1
20-03-2019,CARDINAL,en,1
State Board of School #Education,ORG,en,1
Riyaz Ahmad,PERSON,en,1
just 10 years old,DATE,en,1
Karvan-e-Aman,PERSON,en,1
Srinagar-Muzaffarabad,PERSON,en,4
the past 10 days,DATE,en,2
the Kaman #,ORG,en,1
#school bags,MONEY,en,1
#Central University of Kashmir,MONEY,en,1
#And #,MONEY,en,1
#Believes #,MONEY,en,1
#terroristNationPakistan,MONEY,en,1
Handwara School,ORG,en,1
Annual Exams at Government Higher Secondary School Handwara,ORG,en,1
#india #kashmir #,MONEY,en,1
#employmentnews #valley #information #,MONEY,en,1
Salaam-Waliekum Friends,ORG,en,1
European Commission,ORG,en,2
Jean-Claude Juncker,PERSON,en,1
#GoodMorningWorld,MONEY,en,1
#PeaceAndLove #Kashmir #IPL2019,MONEY,en,1
Delhi Daredevils,ORG,en,1
masjid,PERSON,en,1
@kasoutifan,PERSON,en,1
Dangi Wacha,PERSON,en,1
Union Home Ministry,ORG,en,1
PS of J&amp;K,ORG,en,1
#ItsBoutTime #ReleaseTheReport,MONEY,en,1
District Police Srinagar,ORG,en,1
#asalamualikum #islamic #,MONEY,en,1
#HeavyMetal #WorldFigure2019 #,MONEY,en,1
#affairs,MONEY,en,1
@jindadilkashmir @RisingKashmir @KashmirFocus @TheKashmiriyat,PERSON,en,1
the #Gracious,ORG,en,1
Kupwara Gulgam,PERSON,en,2
#ico #,MONEY,en,2
#pressforprogress #kupwara,MONEY,en,1
#goodmorning #fridaymotivation #,MONEY,en,1
#Aslamakum #,MONEY,en,1
#cast #islam,MONEY,en,1
#Islamic #Dua,ORG,en,1
#Islamic Teachings,MONEY,en,1
#Islamic https://t.co/CMaICXIUId,MONEY,en,1
Dua for Nafs #Hadid,ORG,en,1
#Deen #,MONEY,en,1
#VerseOfTheDay,MONEY,en,1
VOTD,ORG,en,1
insta https://t.co/0qFi5JcT5W,PERSON,en,1
Aslamualakum,ORG,en,1
#Islamic Quotes,MONEY,en,1
#quranic #,MONEY,en,1
witheri,GPE,en,1
RT @HafeezWani,ORG,en,1
Sunny,ORG,en,1
RT @Irfaanibrahim99: Revenge,ORG,en,1
@Qru,ORG,en,1
RT @KhurramParvez,ORG,en,2
Jannat,WORK_OF_ART,en,1
"around 3,000",CARDINAL,en,1
Rehbar,GPE,en,1
#services &,MONEY,en,1
🎖,PRODUCT,en,2
🏆🏆👨,PERSON,en,1
#salam,MONEY,en,1
#militancy #,MONEY,en,1
#April 1,MONEY,en,1
EarthDay2019,PERSON,en,1
MondayThought,ORG,en,1
MondayReport,ORG,en,1
#MondayMixer #JISOO #,MONEY,en,1
School Education,ORG,en,1
Mohammad Younis Malik,PERSON,en,1
#‘punctuality,MONEY,en,1
#labourers &,MONEY,en,1
Mr Kafeel-Ur-RehmanBadana,ORG,en,1
the Systematic #Voters’ Education,ORG,en,1
Electoral Participation,ORG,en,1
the Election Commission,ORG,en,2
David J Brinkel,PERSON,en,1
the Kashmir Golf Course,FAC,en,1
Bank &,ORG,en,1
AAA,ORG,en,1
Danesh Haneef,PERSON,en,1
Goodafternoon,GPE,en,1
🕺,MISC,de,1
Rauf Dance of Kashmir,PER,de,1
Kashmirinews,PER,de,1
tbt #,MISC,de,1
ThrowbackThursday,MISC,de,1
CelebratED,MISC,de,1
Thanala,GPE,en,1
#likeforfolow #,MONEY,en,1
#india #islamic,MONEY,en,1
KashmiriContributionToUrdu,GPE,en,1
#likeforlike #,MONEY,en,3
blackandwh,PERSON,en,1
Kahmiris,PERSON,en,1
#followme #LOVEISALLAROUND,MONEY,en,1
🌠Allah,ORG,en,1
🤔🤔🤔,PERSON,en,1
#apple #Beautiful,MONEY,en,1
https://t.co/Jv03FB98pw,ORG,en,1
#TimmothyPitzen,MONEY,en,1
#apple https://t.co/tRq9RppfST,MONEY,en,1
#kashmir #election #,MONEY,en,2
#jannat,MONEY,en,1
#langate  ,MONEY,en,1
Kupwara Clean,PERSON,en,1
🌳,PERSON,en,1
#LoveYou #,MONEY,en,1
EarthHour,MONEY,en,1
FilmTwitter #kashmirKupwara #Flowers #,ORG,en,1
The Kashmir valley’s,LOC,en,1
the Union Human Resource Development,ORG,en,1
53rd,ORDINAL,en,1
44.19,CARDINAL,en,1
79th,ORDINAL,en,1
The Department of Higher Education,ORG,en,1
#Motivation,MONEY,en,3
#Spring #Motivation,MONEY,en,1
ipl2019,PERSON,en,2
#GoodMorningWorld #,MONEY,en,2
#java #Competition #,MONEY,en,1
https://t.co/SgvL6E8fDI,CARDINAL,en,1
the J&amp;K Government for the Mass Rapid Transit System,ORG,en,1
Kashiris,PERSON,en,2
#pressforprogress #,MONEY,en,2
bitcoin,PERSON,en,1
#medicaid,MONEY,en,1
#blackhistorymonth #,MONEY,en,1
#giveaway #,MONEY,en,1
the ‘Young Oral Pathologist,ORG,en,1
the Society for Scientific Research and Studies,ORG,en,1
the International Association Trust,ORG,en,1
Jammu Kashmir Liberation Front,ORG,en,1
Rs 6.19,PRODUCT,en,1
Zahoor Ahmad,PERSON,en,1
the Prevention of Money Laundering Act,ORG,en,1
#Love #Photography,MONEY,en,4
#Photooftheday #,MONEY,en,3
#Kashmir #Motivation #,MONEY,en,4
#MeToo #,MONEY,en,1
sciencetwitter https://t.co/AkiMq2Sj10,PERSON,en,1
the Union Ministry of Women and Child Development,ORG,en,1
Rs 3.75,PRODUCT,en,1
the Srinagar-Leh,FAC,en,6
the Border Roads Organisation,ORG,en,1
Jammu Film Festival,WORK_OF_ART,en,1
Anam Ishtiyaq,PERSON,en,1
Match 35,LAW,en,1
KKRvRCB,DATE,en,1
Klaasen,PERSON,en,1
Steyn,PERSON,en,1
Rajya Puraskars,PERSON,en,1
pre-quarters,DATE,en,2
Kashmir Board of Secondary,ORG,en,1
Class 12th 2019,DATE,en,1
the 4th week of April 2019,DATE,en,1
Sunita Devi,PERSON,en,1
Anil Kumar,PERSON,en,1
special day,DATE,en,1
https://t.co/elFfrInbjL,ORG,en,1
Chrar,GPE,en,1
Fozia,GPE,en,1
Farzana,GPE,en,1
HalalChocolates,FAC,en,1
#giveway #,MONEY,en,1
#win #,MONEY,en,1
#metoo #,MONEY,en,4
#beautiful #design #family #,MONEY,en,1
#java #,MONEY,en,2
https://t.co/wwRODDbqKU,GPE,en,1
https://t.co/jAJggvLgoZ,PERSON,en,1
Kupwarasaid,GPE,en,1
Green Kupwara,PERSON,en,2
#ICCworldcup2019,MONEY,en,1
#MusicCore #Selfies,MONEY,en,1
April 23,DATE,en,1
the Kashmir-Ladakh,FAC,en,1
https://t.co/s1chVTJqAK,GPE,en,1
likeforlike https://t.co/0jsGC7VPg4,PERSON,en,1
likeforlike,PERSON,en,1
#me #,MONEY,en,1
Chainabal,GPE,en,1
Science teachers association Kashmir,ORG,en,1
27th April,DATE,en,1
indian Muslims,NORP,en,1
NazirWani,ORG,en,1
Shazia Hamid,PERSON,en,1
Post Graduation &,ORG,en,1
Folk Music,WORK_OF_ART,en,1
Kashmir Traffic Cop,PERSON,en,1
Historical Mughal Road,ORG,en,1
Kashmir https://t.co/ai76wMCPYG,LOC,en,1
#LokSabhaElections2019 #,MONEY,en,1
#ActOnClimate #,MONEY,en,1
#party #,MONEY,en,1
The Department of Youth Services,ORG,en,2
Sports Kupwara,PERSON,en,1
Inter School Zonal Level,ORG,en,1
Boys Higher Secondary School Kupwara,ORG,en,1
District Youth Service,ORG,en,1
https://t.co/yxflcVKk0n,PERSON,en,1
#foolowme #,MONEY,en,2
https://t.co/CxGCVnRf9K,PERSON,en,1
https://t.co/zw7bfHpjWh,GPE,en,1
Clean &,ORG,en,1
#repost,MONEY,en,1
https://t.co/280ZAdGBMm,ORG,en,1
Sufiya Khan,PERSON,en,1
300-km,QUANTITY,en,2
https://t.co/yGUBkfcJ5C,ORG,en,1
the ‘Women’s T20 Challenge,ORG,en,1
The Housing and Urban Development Corporation,ORG,en,1
Parvez Ahmed,PERSON,en,2
@_123sms,NORP,en,1
"Defence, Farming,",ORG,en,1
RasikhSalaam,ORG,en,1
allah,ORG,en,1
#nice #,MONEY,en,4
Karnah Sub-Division,ORG,en,1
The Directorate of School Education,ORG,en,1
@Sharafatbismil Nice,PERSON,en,1
the Government College of Women,ORG,en,1
Nishat.33,ORG,en,1
18.35 minutes,TIME,en,1
JEE Mains,ORG,en,3
Nyc,LOC,en,1
@vivekagnihotri @GouravTalgotra1 Dil,PER,pt,1
over five months,DATE,en,1
Help Line,ORG,en,1
Women's Police Station Rambagh,ORG,en,1
9596770602,CARDINAL,en,1
Labour,ORG,en,5
Ashpora Kupwara,PERSON,en,1
District Kupwara,GPE,en,2
@_123sms @ThinkTankPmlN7 Nice,ORG,en,1
@timesofindia Nice,ORG,en,1
@AlphaZoba Beauty,PERSON,en,1
@newagekashmir Speak,PERSON,en,1
Kashmir Hockey Academy,ORG,en,1
Women’s College MA Road,ORG,en,1
state sports council,ORG,en,2
30/04/2019,DATE,en,1
Auqfeen Nisar,PERSON,en,1
VK Singh,PERSON,en,2
@INCIndia &,ORG,en,1
GDA,ORG,en,1
EMT,ORG,en,1
@PSDMoffi,PERSON,en,1
CycloneFani,ORG,en,2
IAF MI-17,PRODUCT,en,1
Khah,PERSON,en,1
#CycloneFani,MONEY,en,1
#Aslamualakum,MONEY,en,1
#Photooftheday #Beautyful,MONEY,en,1
#DeepLearning #,MONEY,en,1
sampitroda,PERSON,en,1
Panchkula,NORP,en,1
#LoveIsland #SaturdayThoughts #,MONEY,en,2
#MotivationalQuotes,MONEY,en,2
https://t.co/Fc2dWeLb8,PERSON,en,1
Roshan Lal Mawa’s,PERSON,en,1
Gadeih Kochih,PERSON,en,1
Bohrikadal,PERSON,en,1
#AkshayaTritiya #,ORG,en,1
Parshuram,GPE,en,2
#RamadanMubarak #RabindranathTagore #,MONEY,en,2
AkshayaTritiya,ORG,en,1
Panun Kashmir,LOC,en,1
#aslamualakum #,MONEY,en,3
#DelhiWithKejriwal,MONEY,en,2
#selfie #,MONEY,en,1
#MetGala #,MONEY,en,1
Ziva Dhoni,PERSON,en,1
WATCH 📽️ :,WORK_OF_ART,en,1
Trekker Mumin Wani,PERSON,en,1
Mount Mahadev,PERSON,en,1
Gen Ranbir,PERSON,en,1
Jammu-Kargil,ORG,en,1
December 26,DATE,en,1
"December 27, 2018",DATE,en,1
Emergecy Services,ORG,en,2
7380,DATE,en,2
Jammu Srinagar,PERSON,en,2
###Recruitment,MONEY,en,1
Interview &,ORG,en,1
today&gt;&gt;&gt;J&amp;K Services Selection Board,ORG,en,1
Naib Tehsildar &,ORG,en,1
Counselling,PRODUCT,en,1
Harkat-ul-Mujhadeen,PERSON,en,1
Riyadh Saudi Arabia,GPE,en,1
Hasan Askari,PERSON,en,1
the Spokesperson of Harkatul Mujhadeen,ORG,en,1
District Anantnag,GPE,en,1
Sirnoo Pulwama,LOC,en,1
FRIENDS,ORG,en,1
December 2018,DATE,en,1
"Taekwondo,",ORG,en,1
Wrestling &,ORG,en,1
around 200,CARDINAL,en,2
TheRealKashmir,PERSON,en,1
RT @IPL: The,ORG,en,1
Bijebhera,PERSON,en,1
last three days,DATE,en,2
Srinagar SMHS,PERSON,en,1
the Itihadul Muslimeen,ORG,en,1
"Kashmir Academy of Art, Culture and Languages",ORG,en,2
Raina Ghulam Mohi-ud-din,PERSON,en,1
Kashmiri Hero,LAW,en,1
#Votinground6 #,MONEY,en,2
MothersDay2019,PERSON,en,2
#LokSabhaElections2019 #IPLFinal #RamadanMubarak #,MONEY,en,1
#Beoing #,MONEY,en,2
#mesa #,MONEY,en,2
Sincere,ORG,en,1
Mashq-Talks,WORK_OF_ART,en,1
#delhi #,MONEY,en,2
https://t.co/ifQoR7vTmk,PERSON,en,1
#CuteCats #,MONEY,en,1
BeautifulWorld,ORG,en,1
#LikeABoss #,MONEY,en,1
DPS,GPE,en,1
the Model United Nations Conference,ORG,en,1
#May23WithTimesNow,MONEY,en,1
folloback100 https://t.co/O9F8vQfgu3,PERSON,en,1
Kashmir https://t.co/Ut61PW8LK4,LOC,en,1
ExitPoll2019,GPE,en,2
srinagar https://t.co/vORET1FTiT,PERSON,en,1
budhpurnima,MONEY,en,1
#followme #kashmir,MONEY,en,1
saturdaythought https://t.co/VA33v95APV,PERSON,en,1
"kaShmir
#SaturdayThoughts #Badrinath #",ORG,en,1
#ashoklavsa,MONEY,en,1
Ball Badminton Association,ORG,en,1
Carrom Association,ORG,en,1
May 22,DATE,en,2
Indoor Stadium Srinagar,FAC,en,1
https://t.co/iuuTBxzgqs,ORG,en,1
#Mount #,MONEY,en,1
https://t.co/LhnJCj7JBv,PERSON,en,1
the #National Accreditation Assessment Committee,ORG,en,1
the #NAAC #,ORG,en,1
propaganda &amp;https://t.co,ORG,en,1
SunayanaKachroo,PERSON,en,1
https://t.co/7SxIdidhPt,PERSON,en,1
Kashmir :,LOC,en,1
#Arab #,MONEY,en,1
Model United Nations,ORG,en,1
Police Sports Control Board,ORG,en,1
Startups,PRODUCT,en,1
World Bank Technical Mission,ORG,en,1
Rohit Kansal chairs wrap,PERSON,en,1
Presses,PERSON,en,1
Militant Zubair Bhat,PERSON,en,1
498,CARDINAL,en,1
Election Duty,PRODUCT,en,1
Tehsildar Kupwara,PERSON,en,1
Six-month,DATE,en,1
158,CARDINAL,en,2
Interview for Naib Tehsildar,MISC,de,1
JKSSB,ORG,de,1
District Anantnag &,ORG,en,1
District Shopian &,ORG,en,1
Kulgam village,GPE,en,1
Winter Vacations,ORG,en,1
11-02-2019,CARDINAL,en,1
RT @FirstpostSports,ORG,en,1
.@Sethufc,PRODUCT,en,1
first-half,DATE,en,1
Manipur Police SC,ORG,en,1
the Indian Women's League,ORG,en,1
Lanat,WORK_OF_ART,en,1
Jehangir Chowk-Rambagh,ORG,en,1
Principal secretary Health &amp,ORG,en,1
Medical Council of India,ORG,en,1
Govt Medical College Anantnag,ORG,en,1
Tirupati,GPE,en,1
KASHMIRI YOUTHS,PERSON,en,1
Time of Introspection,ORG,en,1
The Department of Libraries and Research,ORG,en,1
Arifeen Village,ORG,en,1
the Shrine of Hazrat Maqdoom Sheikh Baba Mohammad Ali,WORK_OF_ART,en,1
Backward Area Certificates,ORG,en,1
LAC/IB,ORG,en,1
more than 9500,CARDINAL,en,1
more than 18,CARDINAL,en,1
Solace International School Pulwama,ORG,en,1
Best Managed School,ORG,en,1
Tareak Ahmad,PERSON,en,1
Center of Central Asian Studies,ORG,en,1
Tareak,PERSON,en,1
8116,CARDINAL,en,1
Central University’s Common Entrance Test,ORG,en,1
about 75,CARDINAL,en,1
the Line of Actual Control/International Border,ORG,en,1
@RubikaLiyaquat Cute,PERSON,en,1
#FizaNazir #,MONEY,en,1
#Klimakabinett,MONEY,en,1
Rubik,ORG,en,1
#As-#salamu #,MONEY,en,1
Aslamualkaum,PERSON,en,4
#worldcup #,MONEY,en,4
